Año;Departamento;Municipio;Grupo Etario;Sexo;Casos
2012;GUATEMALA;SAN MIGUEL PETAPA;25a a 39 años;Masculino;7
2012;GUATEMALA;VILLA CANALES;25a a 39 años;Masculino;9
2012;GUATEMALA;VILLA NUEVA;25a a 39 años;Masculino;3
2012;HUEHUETENANGO;NENTÓN;25a a 39 años;Masculino;1
2012;HUEHUETENANGO;SANTA ANA HUISTA;25a a 39 años;Masculino;2
2012;IZABAL;EL ESTOR;25a a 39 años;Masculino;8
2012;IZABAL;LIVINGSTON;25a a 39 años;Masculino;3
2012;IZABAL;LOS AMATES;25a a 39 años;Masculino;7
2012;IZABAL;MORALES;25a a 39 años;Masculino;25
2012;IZABAL;PUERTO BARRIOS;25a a 39 años;Masculino;18
2012;JALAPA;JALAPA;25a a 39 años;Masculino;1
2012;JALAPA;MONJAS;25a a 39 años;Masculino;1
2012;JALAPA;SAN MANUEL CHAPARRÓN;25a a 39 años;Masculino;1
2012;JUTIAPA;ASUNCIÓN MITA;25a a 39 años;Masculino;7
2012;JUTIAPA;EL ADELANTO;25a a 39 años;Masculino;1
2012;JUTIAPA;EL PROGRESO;25a a 39 años;Masculino;2
2012;JUTIAPA;JUTIAPA;25a a 39 años;Masculino;63
2012;JUTIAPA;QUEZADA;25a a 39 años;Masculino;2
2012;JUTIAPA;SAN JOSÉ ACATEMPA;25a a 39 años;Masculino;2
2012;JUTIAPA;SANTA CATARINA MITA;25a a 39 años;Masculino;2
2012;QUETZALTENANGO;COATEPEQUE;25a a 39 años;Masculino;29
2012;QUETZALTENANGO;COLOMBA;25a a 39 años;Masculino;2
2012;QUETZALTENANGO;EL PALMAR;25a a 39 años;Masculino;11
2012;QUETZALTENANGO;FLORES COSTA CUCA;25a a 39 años;Masculino;8
2012;QUETZALTENANGO;GÉNOVA;25a a 39 años;Masculino;11
2012;QUETZALTENANGO;PALESTINA DE LOS ALTOS;25a a 39 años;Masculino;1
2012;QUICHE;IXCÁN;25a a 39 años;Masculino;14
2012;RETALHULEU;CHAMPERICO;25a a 39 años;Masculino;2
2012;RETALHULEU;NUEVO SAN CARLOS;25a a 39 años;Masculino;1
2012;RETALHULEU;RETALHULEU;25a a 39 años;Masculino;25
2012;RETALHULEU;SAN ANDRÉS VILLA SECA;25a a 39 años;Masculino;18
2012;RETALHULEU;SAN FELIPE;25a a 39 años;Masculino;1
2012;RETALHULEU;SAN MARTÍN ZAPOTITLÁN;25a a 39 años;Masculino;1
2012;RETALHULEU;SANTA CRUZ MULÚA;25a a 39 años;Masculino;3
2012;SACATEPEQUEZ;ALOTENANGO;25a a 39 años;Masculino;1
2012;SACATEPEQUEZ;ANTIGUA GUATEMALA;25a a 39 años;Masculino;9
2012;SACATEPEQUEZ;CIUDAD VIEJA;25a a 39 años;Masculino;1
2012;SAN MARCOS;AYUTLA;25a a 39 años;Masculino;9
2012;SAN MARCOS;EL QUETZAL;25a a 39 años;Masculino;2
2012;SAN MARCOS;EL TUMBADOR;25a a 39 años;Masculino;3
2012;SAN MARCOS;MALACATÁN;25a a 39 años;Masculino;1
2012;SAN MARCOS;NUEVO PROGRESO;25a a 39 años;Masculino;4
2012;SAN MARCOS;OCÓS;25a a 39 años;Masculino;8
2012;SAN MARCOS;PAJAPITA;25a a 39 años;Masculino;3
2012;SAN MARCOS;SAN RAFAEL PIÉ DE LA CUESTA;25a a 39 años;Masculino;1
2012;SANTA ROSA;CHIQUIMULILLA;25a a 39 años;Masculino;2
2012;SANTA ROSA;CUILAPA;25a a 39 años;Masculino;13
2012;SANTA ROSA;GUAZACAPÁN;25a a 39 años;Masculino;1
2012;SANTA ROSA;NUEVA SANTA ROSA;25a a 39 años;Masculino;1
2012;SANTA ROSA;SAN JUAN TECUACO;25a a 39 años;Masculino;1
2012;SANTA ROSA;SAN RAFAEL LAS FLORES;25a a 39 años;Masculino;1
2012;SANTA ROSA;TAXISCO;25a a 39 años;Masculino;2
2012;SOLOLA;SANTA CATARINA PALOPÓ;25a a 39 años;Masculino;1
2012;SOLOLA;SOLOLÁ;25a a 39 años;Masculino;1
2012;SUCHITEPEQUEZ;MAZATENANGO;25a a 39 años;Masculino;3
2012;SUCHITEPEQUEZ;RÍO BRAVO;25a a 39 años;Masculino;1
2012;SUCHITEPEQUEZ;SAN BERNARDINO;25a a 39 años;Masculino;1
2012;SUCHITEPEQUEZ;SAN FRANCISCO ZAPOTITLÁN;25a a 39 años;Masculino;1
2012;SUCHITEPEQUEZ;SAN GABRIEL;25a a 39 años;Masculino;2
2012;SUCHITEPEQUEZ;SAN LORENZO;25a a 39 años;Masculino;6
2012;SUCHITEPEQUEZ;SAN PABLO JOCOPILAS;25a a 39 años;Masculino;3
2012;SUCHITEPEQUEZ;SANTO DOMINGO SUCHITEPÉQUEZ;25a a 39 años;Masculino;1
2012;ZACAPA;CABAÑAS;25a a 39 años;Masculino;1
2012;ZACAPA;ESTANZUELA;25a a 39 años;Masculino;4
2012;ZACAPA;GUALÁN;25a a 39 años;Masculino;1
2012;ZACAPA;RÍO HONDO;25a a 39 años;Masculino;2
2012;ZACAPA;SAN DIEGO;25a a 39 años;Masculino;1
2012;ZACAPA;TECULUTÁN;25a a 39 años;Masculino;4
2012;ZACAPA;USUMATLÁN;25a a 39 años;Masculino;6
2012;ZACAPA;ZACAPA;25a a 39 años;Masculino;58
2013;ALTA VERAPAZ;CAHABÓN;25a a 39 años;Masculino;16
2013;ALTA VERAPAZ;CHAHAL;25a a 39 años;Masculino;8
2013;ALTA VERAPAZ;COBÁN;25a a 39 años;Masculino;23
2013;ALTA VERAPAZ;FRAY BARTOLOMÉ DE LAS CASAS;25a a 39 años;Masculino;71
2013;ALTA VERAPAZ;LA TINTA;25a a 39 años;Masculino;9
2013;ALTA VERAPAZ;PANZOS;25a a 39 años;Masculino;4
2013;ALTA VERAPAZ;RAXRUHA;25a a 39 años;Masculino;2
2013;ALTA VERAPAZ;SAN CRISTÓBAL VERAPAZ;25a a 39 años;Masculino;3
2013;ALTA VERAPAZ;SAN JUAN CHAMELCO;25a a 39 años;Masculino;1
2013;ALTA VERAPAZ;SAN PEDRO CARCHÁ;25a a 39 años;Masculino;3
2013;ALTA VERAPAZ;SENAHÚ;25a a 39 años;Masculino;1
2013;ALTA VERAPAZ;TACTIC;25a a 39 años;Masculino;1
2013;BAJA VERAPAZ;CUBULCO;25a a 39 años;Masculino;8
2013;BAJA VERAPAZ;EL CHOL;25a a 39 años;Masculino;2
2013;BAJA VERAPAZ;RABINAL;25a a 39 años;Masculino;2
2013;BAJA VERAPAZ;SALAMÁ;25a a 39 años;Masculino;2
2013;BAJA VERAPAZ;SAN JERÓNIMO;25a a 39 años;Masculino;11
2013;BAJA VERAPAZ;SAN MIGUEL CHICAJ;25a a 39 años;Masculino;3
2013;CHIMALTENANGO;POCHUTA;25a a 39 años;Masculino;1
2013;CHIMALTENANGO;SAN JOSÉ POAQUIL;25a a 39 años;Masculino;2
2013;CHIMALTENANGO;YEPOCAPA;25a a 39 años;Masculino;1
2013;CHIQUIMULA;CAMOTÁN;25a a 39 años;Masculino;11
2013;CHIQUIMULA;CHIQUIMULA;25a a 39 años;Masculino;18
2013;CHIQUIMULA;CONCEPCIÓN LAS MINAS;25a a 39 años;Masculino;3
2013;CHIQUIMULA;ESQUIPULAS;25a a 39 años;Masculino;6
2013;CHIQUIMULA;JOCOTÁN;25a a 39 años;Masculino;7
2013;CHIQUIMULA;OLOPA;25a a 39 años;Masculino;2
2013;CHIQUIMULA;SAN JACINTO;25a a 39 años;Masculino;1
2013;CHIQUIMULA;SAN JOSÉ LA ARADA;25a a 39 años;Masculino;4
2013;EL PETEN;DOLORES;25a a 39 años;Masculino;4
2013;EL PETEN;EL CHAL;25a a 39 años;Masculino;5
2013;EL PETEN;MELCHOR DE MENCOS;25a a 39 años;Masculino;2
2013;EL PETEN;POPTÚN;25a a 39 años;Masculino;30
2013;EL PETEN;SAN ANDRÉS;25a a 39 años;Masculino;1
2013;EL PETEN;SAN BENITO;25a a 39 años;Masculino;3
2013;EL PETEN;SAN JOSÉ;25a a 39 años;Masculino;1
2013;EL PETEN;SAN LUIS;25a a 39 años;Masculino;7
2013;EL PETEN;SANTA ANA;25a a 39 años;Masculino;8
2013;EL PETEN;SAYAXCHÉ;25a a 39 años;Masculino;21
2013;EL PROGRESO;EL JÍCARO;25a a 39 años;Masculino;2
2013;EL PROGRESO;GUASTATOYA;25a a 39 años;Masculino;2
2013;EL PROGRESO;SAN ANTONIO LA PAZ;25a a 39 años;Masculino;5
2013;EL PROGRESO;SANARATE;25a a 39 años;Masculino;2
2013;EL PROGRESO;SAN CRISTÓBAL ACASAGUASTLÁN;25a a 39 años;Masculino;2
2013;ESCUINTLA;ESCUINTLA;25a a 39 años;Masculino;25
2013;ESCUINTLA;GUANAGAZAPA;25a a 39 años;Masculino;1
2013;ESCUINTLA;IZTAPA;25a a 39 años;Masculino;2
2013;ESCUINTLA;LA DEMOCRACIA;25a a 39 años;Masculino;4
2013;ESCUINTLA;LA GOMERA;25a a 39 años;Masculino;1
2013;ESCUINTLA;MASAGUA;25a a 39 años;Masculino;2
2013;ESCUINTLA;NUEVA CONCEPCIÓN;25a a 39 años;Masculino;11
2013;ESCUINTLA;PALÍN;25a a 39 años;Masculino;7
2013;ESCUINTLA;PUERTO DE SAN JOSÉ;25a a 39 años;Masculino;10
2013;ESCUINTLA;SANTA LUCÍA COTZUMALGUAPA;25a a 39 años;Masculino;2
2013;ESCUINTLA;SAN VICENTE PACAYA;25a a 39 años;Masculino;2
2013;ESCUINTLA;SIQUINALÁ;25a a 39 años;Masculino;3
2013;ESCUINTLA;TIQUISATE;25a a 39 años;Masculino;17
2013;GUATEMALA;AMATITLÁN;25a a 39 años;Masculino;75
2013;GUATEMALA;CHINAUTLA;25a a 39 años;Masculino;3
2013;GUATEMALA;CHUARRANCHO;25a a 39 años;Masculino;3
2013;GUATEMALA;FRAIJANES;25a a 39 años;Masculino;1
2013;GUATEMALA;GUATEMALA;25a a 39 años;Masculino;35
2013;GUATEMALA;MIXCO;25a a 39 años;Masculino;41
2013;GUATEMALA;SAN JOSÉ DEL GOLFO;25a a 39 años;Masculino;15
2013;GUATEMALA;SAN MIGUEL PETAPA;25a a 39 años;Masculino;13
2013;GUATEMALA;SAN PEDRO AYAMPUC;25a a 39 años;Masculino;8
2013;GUATEMALA;SANTA CATARINA PINULA;25a a 39 años;Masculino;2
2013;GUATEMALA;VILLA CANALES;25a a 39 años;Masculino;7
2013;GUATEMALA;VILLA NUEVA;25a a 39 años;Masculino;40
2013;HUEHUETENANGO;CUILCO;25a a 39 años;Masculino;2
2013;HUEHUETENANGO;JACALTENANGO;25a a 39 años;Masculino;3
2013;HUEHUETENANGO;LA DEMOCRACIA;25a a 39 años;Masculino;14
2013;HUEHUETENANGO;SAN ANTONIO HUISTA;25a a 39 años;Masculino;2
2013;HUEHUETENANGO;SAN JUAN ATITÁN;25a a 39 años;Masculino;1
2013;HUEHUETENANGO;SANTA ANA HUISTA;25a a 39 años;Masculino;3
2013;IZABAL;EL ESTOR;25a a 39 años;Masculino;23
2013;IZABAL;LIVINGSTON;25a a 39 años;Masculino;9
2013;IZABAL;LOS AMATES;25a a 39 años;Masculino;1
2013;IZABAL;MORALES;25a a 39 años;Masculino;6
2013;IZABAL;PUERTO BARRIOS;25a a 39 años;Masculino;25
2013;JALAPA;JALAPA;25a a 39 años;Masculino;8
2013;JALAPA;MONJAS;25a a 39 años;Masculino;2
2013;JALAPA;SAN LUIS JILOTEPEQUE;25a a 39 años;Masculino;6
2013;JALAPA;SAN PEDRO PINULA;25a a 39 años;Masculino;1
2013;JUTIAPA;ASUNCIÓN MITA;25a a 39 años;Masculino;6
2013;JUTIAPA;ATESCATEMPA;25a a 39 años;Masculino;1
2013;JUTIAPA;COMAPA;25a a 39 años;Masculino;4
2013;JUTIAPA;EL ADELANTO;25a a 39 años;Masculino;1
2013;JUTIAPA;JALPATAGUA;25a a 39 años;Masculino;18
2013;JUTIAPA;JEREZ;25a a 39 años;Masculino;1
2013;JUTIAPA;JUTIAPA;25a a 39 años;Masculino;33
2013;JUTIAPA;MOYUTA;25a a 39 años;Masculino;2
2013;JUTIAPA;SAN JOSÉ ACATEMPA;25a a 39 años;Masculino;1
2013;QUETZALTENANGO;COATEPEQUE;25a a 39 años;Masculino;51
2013;QUETZALTENANGO;COLOMBA;25a a 39 años;Masculino;7
2013;QUETZALTENANGO;EL PALMAR;25a a 39 años;Masculino;8
2013;QUETZALTENANGO;FLORES COSTA CUCA;25a a 39 años;Masculino;1
2013;QUETZALTENANGO;GÉNOVA;25a a 39 años;Masculino;7
2013;QUICHE;CHINIQUE;25a a 39 años;Masculino;1
2013;QUICHE;IXCÁN;25a a 39 años;Masculino;41
2013;QUICHE;SANTA CRUZ DEL QUICHÉ;25a a 39 años;Masculino;1
2013;RETALHULEU;CHAMPERICO;25a a 39 años;Masculino;5
2013;RETALHULEU;EL ASINTAL;25a a 39 años;Masculino;2
2013;RETALHULEU;NUEVO SAN CARLOS;25a a 39 años;Masculino;4
2013;RETALHULEU;RETALHULEU;25a a 39 años;Masculino;11
2013;RETALHULEU;SAN ANDRÉS VILLA SECA;25a a 39 años;Masculino;14
2013;RETALHULEU;SAN FELIPE;25a a 39 años;Masculino;1
2013;RETALHULEU;SAN SEBASTIÁN;25a a 39 años;Masculino;5
2013;SACATEPEQUEZ;ALOTENANGO;25a a 39 años;Masculino;2
2013;SACATEPEQUEZ;ANTIGUA GUATEMALA;25a a 39 años;Masculino;24
2013;SACATEPEQUEZ;CIUDAD VIEJA;25a a 39 años;Masculino;2
2013;SACATEPEQUEZ;SANTA CATARINA BARAHONA;25a a 39 años;Masculino;1
2013;SACATEPEQUEZ;SUMPANGO;25a a 39 años;Masculino;1
2013;SAN MARCOS;AYUTLA;25a a 39 años;Masculino;4
2013;SAN MARCOS;CATARINA;25a a 39 años;Masculino;3
2013;SAN MARCOS;EL QUETZAL;25a a 39 años;Masculino;2
2013;SAN MARCOS;EL TUMBADOR;25a a 39 años;Masculino;12
2013;SAN MARCOS;NUEVO PROGRESO;25a a 39 años;Masculino;2
2013;SAN MARCOS;OCÓS;25a a 39 años;Masculino;2
2013;SAN MARCOS;PAJAPITA;25a a 39 años;Masculino;4
2013;SAN MARCOS;SAN PABLO;25a a 39 años;Masculino;1
2013;SAN MARCOS;SAN RAFAEL PIÉ DE LA CUESTA;25a a 39 años;Masculino;1
2013;SANTA ROSA;BARBERENA;25a a 39 años;Masculino;8
2013;SANTA ROSA;CASILLAS;25a a 39 años;Masculino;2
2013;SANTA ROSA;CHIQUIMULILLA;25a a 39 años;Masculino;1
2013;SANTA ROSA;CUILAPA;25a a 39 años;Masculino;22
2013;SANTA ROSA;NUEVA SANTA ROSA;25a a 39 años;Masculino;3
2013;SANTA ROSA;ORATORIO;25a a 39 años;Masculino;5
2013;SANTA ROSA;SAN JUAN TECUACO;25a a 39 años;Masculino;1
2013;SANTA ROSA;SAN RAFAEL LAS FLORES;25a a 39 años;Masculino;13
2013;SANTA ROSA;SANTA CRUZ NARANJO;25a a 39 años;Masculino;2
2013;SANTA ROSA;SANTA ROSA DE LIMA;25a a 39 años;Masculino;6
2013;SOLOLA;PANAJACHEL;25a a 39 años;Masculino;1
2013;SOLOLA;SAN JUAN LA LAGUNA;25a a 39 años;Masculino;1
2013;SOLOLA;SAN LUCAS TOLIMÁN;25a a 39 años;Masculino;5
2013;SOLOLA;SANTA CATARINA IXTAHUACÁN;25a a 39 años;Masculino;1
2013;SUCHITEPEQUEZ;CHICACAO;25a a 39 años;Masculino;1
2013;SUCHITEPEQUEZ;CUYOTENANGO;25a a 39 años;Masculino;2
2013;SUCHITEPEQUEZ;MAZATENANGO;25a a 39 años;Masculino;12
2013;SUCHITEPEQUEZ;PATULUL;25a a 39 años;Masculino;1
2013;SUCHITEPEQUEZ;RÍO BRAVO;25a a 39 años;Masculino;3
2013;SUCHITEPEQUEZ;SAMAYAC;25a a 39 años;Masculino;1
2013;SUCHITEPEQUEZ;SAN JOSÉ EL IDOLO;25a a 39 años;Masculino;1
2013;SUCHITEPEQUEZ;SAN LORENZO;25a a 39 años;Masculino;3
2013;SUCHITEPEQUEZ;SAN PABLO JOCOPILAS;25a a 39 años;Masculino;1
2013;SUCHITEPEQUEZ;SANTA BÁRBARA;25a a 39 años;Masculino;1
2013;SUCHITEPEQUEZ;SANTO DOMINGO SUCHITEPÉQUEZ;25a a 39 años;Masculino;1
2013;ZACAPA;CABAÑAS;25a a 39 años;Masculino;2
2013;ZACAPA;ESTANZUELA;25a a 39 años;Masculino;3
2013;ZACAPA;GUALÁN;25a a 39 años;Masculino;5
2013;ZACAPA;HUITÉ;25a a 39 años;Masculino;1
2013;ZACAPA;RÍO HONDO;25a a 39 años;Masculino;1
2013;ZACAPA;SAN DIEGO;25a a 39 años;Masculino;3
2013;ZACAPA;TECULUTÁN;25a a 39 años;Masculino;8
2013;ZACAPA;USUMATLÁN;25a a 39 años;Masculino;7
2013;ZACAPA;ZACAPA;25a a 39 años;Masculino;51
2014;ALTA VERAPAZ;CAHABÓN;25a a 39 años;Masculino;5
2014;ALTA VERAPAZ;CHAHAL;25a a 39 años;Masculino;1
2014;ALTA VERAPAZ;COBÁN;25a a 39 años;Masculino;20
2014;ALTA VERAPAZ;FRAY BARTOLOMÉ DE LAS CASAS;25a a 39 años;Masculino;7
2014;ALTA VERAPAZ;SAN CRISTÓBAL VERAPAZ;25a a 39 años;Masculino;3
2014;ALTA VERAPAZ;SAN PEDRO CARCHÁ;25a a 39 años;Masculino;1
2014;ALTA VERAPAZ;SANTA CRUZ VERAPAZ;25a a 39 años;Masculino;3
2014;ALTA VERAPAZ;TAMAHÚ;25a a 39 años;Masculino;2
2014;BAJA VERAPAZ;CUBULCO;25a a 39 años;Masculino;5
2014;BAJA VERAPAZ;GRANADOS;25a a 39 años;Masculino;1
2014;BAJA VERAPAZ;RABINAL;25a a 39 años;Masculino;1
2014;BAJA VERAPAZ;SALAMÁ;25a a 39 años;Masculino;25
2014;BAJA VERAPAZ;SAN JERÓNIMO;25a a 39 años;Masculino;5
2014;BAJA VERAPAZ;SAN MIGUEL CHICAJ;25a a 39 años;Masculino;2
2014;CHIMALTENANGO;POCHUTA;25a a 39 años;Masculino;3
2014;CHIMALTENANGO;YEPOCAPA;25a a 39 años;Masculino;2
2014;CHIQUIMULA;CAMOTÁN;25a a 39 años;Masculino;2
2014;CHIQUIMULA;CHIQUIMULA;25a a 39 años;Masculino;22
2014;CHIQUIMULA;ESQUIPULAS;25a a 39 años;Masculino;4
2014;CHIQUIMULA;JOCOTÁN;25a a 39 años;Masculino;8
2014;CHIQUIMULA;SAN JOSÉ LA ARADA;25a a 39 años;Masculino;3
2014;CHIQUIMULA;SAN JUAN LA ERMITA;25a a 39 años;Masculino;1
2014;EL PETEN;DOLORES;25a a 39 años;Masculino;1
2014;EL PETEN;EL CHAL;25a a 39 años;Masculino;2
2014;EL PETEN;FLORES;25a a 39 años;Masculino;1
2014;EL PETEN;MELCHOR DE MENCOS;25a a 39 años;Masculino;1
2014;EL PETEN;POPTÚN;25a a 39 años;Masculino;2
2014;EL PETEN;SAN ANDRÉS;25a a 39 años;Masculino;1
2014;EL PETEN;SAN FRANCISCO;25a a 39 años;Masculino;2
2014;EL PETEN;SAN JOSÉ;25a a 39 años;Masculino;2
2014;EL PETEN;SANTA ANA;25a a 39 años;Masculino;2
2014;EL PETEN;SAYAXCHÉ;25a a 39 años;Masculino;3
2014;EL PROGRESO;EL JÍCARO;25a a 39 años;Masculino;40
2014;EL PROGRESO;GUASTATOYA;25a a 39 años;Masculino;14
2014;EL PROGRESO;MORAZÁN;25a a 39 años;Masculino;1
2014;EL PROGRESO;SAN AGUSTÍN ACASAGUASTLÁN;25a a 39 años;Masculino;3
2014;EL PROGRESO;SAN CRISTÓBAL ACASAGUASTLÁN;25a a 39 años;Masculino;3
2014;ESCUINTLA;ESCUINTLA;25a a 39 años;Masculino;77
2014;ESCUINTLA;GUANAGAZAPA;25a a 39 años;Masculino;2
2014;ESCUINTLA;IZTAPA;25a a 39 años;Masculino;5
2014;ESCUINTLA;LA DEMOCRACIA;25a a 39 años;Masculino;4
2014;ESCUINTLA;LA GOMERA;25a a 39 años;Masculino;9
2014;ESCUINTLA;MASAGUA;25a a 39 años;Masculino;7
2014;ESCUINTLA;NUEVA CONCEPCIÓN;25a a 39 años;Masculino;14
2014;ESCUINTLA;PALÍN;25a a 39 años;Masculino;12
2014;ESCUINTLA;PUERTO DE SAN JOSÉ;25a a 39 años;Masculino;1
2014;ESCUINTLA;SANTA LUCÍA COTZUMALGUAPA;25a a 39 años;Masculino;2
2014;ESCUINTLA;SAN VICENTE PACAYA;25a a 39 años;Masculino;4
2014;ESCUINTLA;SIQUINALÁ;25a a 39 años;Masculino;4
2014;ESCUINTLA;TIQUISATE;25a a 39 años;Masculino;27
2014;GUATEMALA;AMATITLÁN;25a a 39 años;Masculino;17
2014;GUATEMALA;CHINAUTLA;25a a 39 años;Masculino;1
2014;GUATEMALA;CHUARRANCHO;25a a 39 años;Masculino;1
2014;GUATEMALA;GUATEMALA;25a a 39 años;Masculino;239
2014;GUATEMALA;MIXCO;25a a 39 años;Masculino;84
2014;GUATEMALA;PALENCIA;25a a 39 años;Masculino;1
2014;GUATEMALA;SAN JOSÉ DEL GOLFO;25a a 39 años;Masculino;8
2014;GUATEMALA;SAN JUAN SACATEPÉQUEZ;25a a 39 años;Masculino;2
2014;GUATEMALA;SAN MIGUEL PETAPA;25a a 39 años;Masculino;18
2014;GUATEMALA;VILLA CANALES;25a a 39 años;Masculino;19
2014;GUATEMALA;VILLA NUEVA;25a a 39 años;Masculino;37
2014;HUEHUETENANGO;LA DEMOCRACIA;25a a 39 años;Masculino;4
2014;HUEHUETENANGO;LA LIBERTAD;25a a 39 años;Masculino;2
2014;HUEHUETENANGO;SAN ANTONIO HUISTA;25a a 39 años;Masculino;2
2014;HUEHUETENANGO;SANTA ANA HUISTA;25a a 39 años;Masculino;2
2014;IZABAL;EL ESTOR;25a a 39 años;Masculino;8
2014;IZABAL;LIVINGSTON;25a a 39 años;Masculino;11
2014;IZABAL;LOS AMATES;25a a 39 años;Masculino;5
2014;IZABAL;MORALES;25a a 39 años;Masculino;5
2014;IZABAL;PUERTO BARRIOS;25a a 39 años;Masculino;39
2014;JALAPA;JALAPA;25a a 39 años;Masculino;16
2014;JALAPA;MATAQUESCUINTLA;25a a 39 años;Masculino;1
2014;JALAPA;SAN PEDRO PINULA;25a a 39 años;Masculino;1
2014;JUTIAPA;ASUNCIÓN MITA;25a a 39 años;Masculino;4
2014;JUTIAPA;COMAPA;25a a 39 años;Masculino;5
2014;JUTIAPA;EL PROGRESO;25a a 39 años;Masculino;2
2014;JUTIAPA;JALPATAGUA;25a a 39 años;Masculino;8
2014;JUTIAPA;JEREZ;25a a 39 años;Masculino;1
2014;JUTIAPA;JUTIAPA;25a a 39 años;Masculino;18
2014;JUTIAPA;MOYUTA;25a a 39 años;Masculino;1
2014;JUTIAPA;QUEZADA;25a a 39 años;Masculino;1
2014;JUTIAPA;SAN JOSÉ ACATEMPA;25a a 39 años;Masculino;1
2014;JUTIAPA;ZAPOTITLÁN;25a a 39 años;Masculino;3
2014;QUETZALTENANGO;COATEPEQUE;25a a 39 años;Masculino;146
2014;QUETZALTENANGO;COLOMBA;25a a 39 años;Masculino;11
2014;QUETZALTENANGO;EL PALMAR;25a a 39 años;Masculino;18
2014;QUETZALTENANGO;FLORES COSTA CUCA;25a a 39 años;Masculino;7
2014;QUETZALTENANGO;GÉNOVA;25a a 39 años;Masculino;14
2014;QUETZALTENANGO;QUETZALTENANGO;25a a 39 años;Masculino;2
2014;QUICHE;CHICHÉ;25a a 39 años;Masculino;2
2014;QUICHE;IXCÁN;25a a 39 años;Masculino;12
2014;QUICHE;PATZITÉ;25a a 39 años;Masculino;1
2014;QUICHE;SAN BARTOLOMÉ JOCOTENANGO;25a a 39 años;Masculino;1
2014;RETALHULEU;CHAMPERICO;25a a 39 años;Masculino;1
2014;RETALHULEU;EL ASINTAL;25a a 39 años;Masculino;6
2014;RETALHULEU;NUEVO SAN CARLOS;25a a 39 años;Masculino;2
2014;RETALHULEU;RETALHULEU;25a a 39 años;Masculino;75
2014;RETALHULEU;SAN ANDRÉS VILLA SECA;25a a 39 años;Masculino;27
2014;RETALHULEU;SAN FELIPE;25a a 39 años;Masculino;2
2014;RETALHULEU;SAN MARTÍN ZAPOTITLÁN;25a a 39 años;Masculino;1
2014;RETALHULEU;SAN SEBASTIÁN;25a a 39 años;Masculino;1
2014;RETALHULEU;SANTA CRUZ MULÚA;25a a 39 años;Masculino;2
2014;SACATEPEQUEZ;ALOTENANGO;25a a 39 años;Masculino;12
2014;SACATEPEQUEZ;ANTIGUA GUATEMALA;25a a 39 años;Masculino;174
2014;SACATEPEQUEZ;CIUDAD VIEJA;25a a 39 años;Masculino;4
2014;SACATEPEQUEZ;JOCOTENANGO;25a a 39 años;Masculino;3
2014;SACATEPEQUEZ;SAN ANTONIO AGUAS CALIENTES;25a a 39 años;Masculino;3
2014;SACATEPEQUEZ;SAN MIGUEL DUEÑAS;25a a 39 años;Masculino;3
2014;SAN MARCOS;AYUTLA;25a a 39 años;Masculino;77
2014;SAN MARCOS;CATARINA;25a a 39 años;Masculino;4
2014;SAN MARCOS;EL QUETZAL;25a a 39 años;Masculino;5
2014;SAN MARCOS;EL TUMBADOR;25a a 39 años;Masculino;8
2014;SAN MARCOS;MALACATÁN;25a a 39 años;Masculino;7
2014;SAN MARCOS;NUEVO PROGRESO;25a a 39 años;Masculino;1
2014;SAN MARCOS;OCÓS;25a a 39 años;Masculino;5
2014;SAN MARCOS;PAJAPITA;25a a 39 años;Masculino;11
2014;SAN MARCOS;SAN MARCOS;25a a 39 años;Masculino;3
2014;SAN MARCOS;SAN PABLO;25a a 39 años;Masculino;2
2014;SANTA ROSA;BARBERENA;25a a 39 años;Masculino;41
2014;SANTA ROSA;CHIQUIMULILLA;25a a 39 años;Masculino;23
2014;SANTA ROSA;CUILAPA;25a a 39 años;Masculino;36
2014;SANTA ROSA;GUAZACAPÁN;25a a 39 años;Masculino;1
2014;SANTA ROSA;NUEVA SANTA ROSA;25a a 39 años;Masculino;16
2014;SANTA ROSA;ORATORIO;25a a 39 años;Masculino;3
2014;SANTA ROSA;PUEBLO NUEVO VIÑAS;25a a 39 años;Masculino;1
2014;SANTA ROSA;SAN JUAN TECUACO;25a a 39 años;Masculino;1
2014;SANTA ROSA;SAN RAFAEL LAS FLORES;25a a 39 años;Masculino;4
2014;SANTA ROSA;SANTA CRUZ NARANJO;25a a 39 años;Masculino;1
2014;SANTA ROSA;SANTA MARÍA IXHUATÁN;25a a 39 años;Masculino;1
2014;SANTA ROSA;SANTA ROSA DE LIMA;25a a 39 años;Masculino;2
2014;SANTA ROSA;TAXISCO;25a a 39 años;Masculino;4
2014;SOLOLA;PANAJACHEL;25a a 39 años;Masculino;1
2014;SOLOLA;SAN LUCAS TOLIMÁN;25a a 39 años;Masculino;2
2014;SOLOLA;SAN PEDRO LA LAGUNA;25a a 39 años;Masculino;1
2014;SOLOLA;SANTA CATARINA IXTAHUACÁN;25a a 39 años;Masculino;6
2014;SOLOLA;SANTA MARÍA VISITACIÓN;25a a 39 años;Masculino;1
2014;SUCHITEPEQUEZ;CUYOTENANGO;25a a 39 años;Masculino;5
2014;SUCHITEPEQUEZ;MAZATENANGO;25a a 39 años;Masculino;8
2014;SUCHITEPEQUEZ;PATULUL;25a a 39 años;Masculino;2
2014;SUCHITEPEQUEZ;RÍO BRAVO;25a a 39 años;Masculino;6
